transaction_id,organization_id,organization_name,user_id,date,amount,currency,vendor_id,vendor_name,category,payment_method,description,invoice_number,tax_amount,anomaly_flag,fraud_score,risk_score,risk_level,duplicate_flag,missing_invoice_flag,unusual_vendor_flag,weekend_or_odd_time_flag,vendor_risk_score,user_tenure_days,previous_txn_count,approval_status,source_file_id
2234f32d-8d27-4314-a60b-331aefa0ab31,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,ae4111a7-e4bf-4a14-bd68-48728acb8861,2025-08-05 15:54:46,1984.22,EUR,45f68748-f483-4f27-8d21-c38cf60e5883,Horton-Cross,Equipment,Credit Card,Public-key heuristic infrastructure,INV-225748,198.42,0,0.24,9.6,Low,0,0,0,0,0.7,1168,4,Approved,1f03f774-fd96-45f7-84b7-f43dee2a9f99
5aaa5001-1bd9-4f02-9667-c6a1b6b9e627,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",bb9b4193-4751-48f7-9936-6b8b9c0ce326,2025-05-17 05:18:20,1131.73,USD,a078985e-3b3b-400f-b982-ca5c62dab532,Martin-Ramos,Software,Bank Transfer,Networked bi-directional support,INV-637566,113.17,0,0.15,7.0,Low,0,0,0,1,0.67,1032,5,Approved,232cd0de-2025-4d1c-9bc0-4c64c53c44b4
10e37870-44c1-4490-a46d-3db77c64c706,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",18658e63-912f-4732-9954-5e08ea120963,2026-02-05 21:43:35,846.61,USD,4f7c0d87-cc82-4494-909b-8fa4b618bce4,"Tran, Nelson and Jacobs",Software,Credit Card,Implemented reciprocal open system,INV-823881,0.0,0,0.09,3.6,Low,0,0,0,0,0.83,1923,7,Approved,337a5155-90de-4c14-a4e2-d9ee5fdde1ae
bdba986b-9a7d-4a68-8bf6-efbc5e4cf2d1,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",a5f2def9-ef58-4d3f-9899-8d16d1b1503a,2025-04-27 11:37:21,6980.34,EUR,e4d59161-993d-45c5-905a-f5dc11f47637,Allen PLC,Office Supplies,Cash,Inverse directional intranet,INV-117542,0.0,0,0.17,7.8,Low,0,0,0,1,0.38,1580,6,Approved,70972ceb-6960-4ecb-932e-21258a65c0f7
d32a8785-f006-44c9-9dbe-30ce99cb3180,64151abe-5215-4abd-831f-44c47301498d,"Henderson, Ramirez and Lewis",02b4f75e-6e3d-46d6-a049-72207d6f5b09,2026-02-10 09:28:56,940.41,USD,5f7b0ff0-209d-4ba4-864a-b837f60f626c,Nguyen-Terry,Software,Bank Transfer,Balanced dynamic neural-net,INV-732351,188.08,0,0.0,0.0,Low,0,0,0,0,0.78,3619,4,Approved,8eee3eed-2b89-481a-a78a-95e5b7af6f19
376fd4ff-d96c-4ace-bfb0-2f9e552919ba,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,2d5935e0-2a45-4096-aee9-e6293428f0f7,2025-05-25 18:10:11,807.24,EUR,2412546d-97ad-4011-8e2a-445990485771,Phillips Inc,Travel,Cash,Synchronized even-keeled algorithm,INV-675017,40.36,0,0.27,11.8,Low,0,0,0,1,0.05,1586,3,Approved,005159de-bc99-486e-a03a-0043ac4627e4
59bd6b24-15f6-4462-a3a3-78a7a9a1d7df,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",47337566-0ac4-4c85-a364-999af01da84a,2025-10-04 14:21:47,1950.22,USD,45b18474-5653-4578-91f2-420a8afc0371,Bush Inc,Equipment,Credit Card,Face-to-face system-worthy definition,INV-614196,0.0,0,0.3,13.0,Low,0,0,0,1,0.03,2889,7,Approved,d44139b8-fe75-4d0b-8d7c-1acd312a2e8e
21a56906-00ab-4874-b1f4-a44764192488,64151abe-5215-4abd-831f-44c47301498d,"Henderson, Ramirez and Lewis",02b4f75e-6e3d-46d6-a049-72207d6f5b09,2025-06-29 20:11:56,3588.86,USD,c1764651-cad8-4886-afe3-b46f262a7f9e,"Estes, Baker and Rodriguez",Travel,Bank Transfer,Face-to-face leadingedge project,INV-137228,179.44,0,0.06,4.4,Low,0,0,1,1,0.99,3619,4,Approved,195129d7-34b6-4ff3-9565-b23a6382e56e
84591841-aefc-48b2-87f4-8e766b23f6eb,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,4b521a95-db0d-4040-888e-9a6e3fe7f4ed,2026-02-04 17:19:09,1569.25,EUR,019e413f-d396-46fe-8c95-ca4412ce8ecd,Smith-Myers,Equipment,Credit Card,Extended client-server access,INV-401690,313.85,0,0.16,6.4,Low,0,0,0,0,0.58,443,8,Approved,7e918d76-cacb-4dcf-93c3-8db41974ea9e
9a1f00e4-3057-48b7-971f-91985ba04526,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,ae4111a7-e4bf-4a14-bd68-48728acb8861,2025-07-19 19:40:03,5804.39,EUR,7bdc2721-3252-4696-ad0b-5d4289084444,Tucker-Lewis,Travel,Cash,Fully-configurable 3rdgeneration pricing structure,INV-732738,0.0,0,0.13,7.2,Low,0,0,1,1,0.86,1168,8,Approved,f154da11-7027-46c8-881d-70bcffb40e39
6f20e93c-32a3-4eeb-9ca8-6f184f451b7e,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,2d5935e0-2a45-4096-aee9-e6293428f0f7,2025-09-30 05:47:18,3074.74,EUR,12311b5f-a7a7-443f-8e40-bdd00e23d025,Williams Group,Office Supplies,Credit Card,Organic intangible open architecture,INV-410142,153.74,0,0.25,10.0,Low,0,0,0,0,0.23,1586,1,Approved,2df472b2-e24f-470c-912a-36b0f92cdffc
59bf4be8-c298-410e-bc7f-5a64ee8feec6,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",965259ec-28de-4aca-b269-bb586ba67547,2025-10-26 15:09:18,204.75,EUR,28bbc62a-7d88-406a-808a-3003a715d9e9,"Hayes, Wright and Brown",Travel,Bank Transfer,Re-contextualized content-based installation,INV-853326,0.0,0,0.3,13.0,Low,0,0,0,1,0.04,1911,8,Approved,5aa743b2-618f-40eb-915b-ecd4cfbc0607
cd5bcfba-b42a-4ac0-ba45-91edbdaefe04,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",d26e42c3-a64f-4785-ba8c-fa90a08f9539,2025-06-06 19:32:29,1064.79,EUR,ce84f9df-1f75-4ebb-b9ac-6f1e56242bd6,"Alvarez, Pierce and Baker",Consulting,Bank Transfer,Programmable optimal initiative,INV-135245,212.96,0,0.28,12.2,Low,0,0,1,0,0.34,352,4,Approved,c2f41a92-b3b8-4ed3-9e9c-4c7f8cf48697
86c72b48-3ed8-4a48-88e9-ec9e3ec0c0c7,64151abe-5215-4abd-831f-44c47301498d,"Henderson, Ramirez and Lewis",dbc61a71-ec0c-48f5-b53b-e62ae5e8c082,2025-11-25 03:47:46,1030.87,USD,87ecb8b6-f62b-4496-a1c2-9fe136d5c933,"Lawson, Morris and Ramos",Office Supplies,Bank Transfer,Re-engineered human-resource synergy,INV-550749,103.09,0,0.14,5.6,Low,0,0,0,0,0.32,2970,3,Approved,a65be161-1cea-4432-8fce-e5c67cb3506f
15229b15-bda0-4b1f-a6d9-505d7259ede3,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",18658e63-912f-4732-9954-5e08ea120963,2025-07-06 02:38:22,2920.06,USD,373eaa83-4371-400c-995e-622bbd91e792,Mcmillan and Sons,Travel,Bank Transfer,Triple-buffered high-level website,INV-247082,292.01,0,0.06,3.4,Low,0,0,0,1,0.45,1923,3,Approved,97b8f0b5-9552-4208-b9e0-3b1d0c849a69
00d900a0-8eca-461f-a0e6-c665463e027f,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,d0679f6a-a112-433e-b386-857444eb0b67,2026-01-31 21:58:35,131.0,EUR,45f68748-f483-4f27-8d21-c38cf60e5883,Horton-Cross,Office Supplies,Cash,Fundamental intermediate hub,INV-730537,13.1,0,0.3,13.0,Low,0,0,0,1,0.7,983,6,Approved,d336e4ae-ed6e-4437-b30f-30fb5e8f0342
4a238701-3d30-46bc-8cb6-f1841a79ffde,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",d26e42c3-a64f-4785-ba8c-fa90a08f9539,2025-08-15 02:52:35,23132.87,EUR,e4d59161-993d-45c5-905a-f5dc11f47637,Allen PLC,Equipment,Cash,Front-line foreground moratorium,INV-194752,2313.29,0,0.26,10.4,Low,0,0,0,0,0.38,352,5,Approved,949b8103-7121-4e18-aec6-1c5fd7e8bcea
3aa02d29-5d8a-48c2-a45f-196f980f6a02,64151abe-5215-4abd-831f-44c47301498d,"Henderson, Ramirez and Lewis",dbc61a71-ec0c-48f5-b53b-e62ae5e8c082,2025-08-12 05:31:39,3074.9,USD,450392b5-8ebf-4f5e-8ac7-4dd558e74ef4,Fletcher Inc,Consulting,Paypal,Compatible system-worthy challenge,INV-217075,153.75,0,0.01,0.4,Low,0,0,0,0,0.56,2970,4,Approved,dd0a53d8-9385-475a-b95e-edf35aafa5e5
5fd37eb5-7903-4baf-9af9-d49a3109cef6,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",6234ff4b-5086-47b3-b3f6-e04c1e03d539,2025-07-29 11:28:02,2098.29,USD,11e6b40b-1f9b-42a8-84ba-4ca82cf6a96f,Nelson-Schaefer,Software,Paypal,Total dynamic utilization,INV-199779,0.0,0,0.11,5.4,Low,0,0,1,0,0.22,56,9,Approved,31df71f8-b3d4-4675-b62c-eb5b4932d4e2
d92bf0db-2fb3-4ac7-9447-1310897c2041,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",3d714743-3ff7-456f-af3b-255afbabc181,2025-10-21 14:26:44,5893.28,USD,20ae9cf7-d929-41a9-bca3-bd6f3c569e30,Arnold Ltd,Travel,Bank Transfer,Reduced clear-thinking attitude,INV-899205,0.0,0,0.13,5.2,Low,0,0,0,0,0.51,3330,6,Approved,ce53a30e-b32a-41a5-8343-2ce7225de2c2
72411019-4fbf-418c-bc11-4835a3f0c292,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",47337566-0ac4-4c85-a364-999af01da84a,2026-03-17 20:52:59,18838.43,USD,1954c511-8dac-46f1-b5d4-74b2b9145170,James LLC,Consulting,Paypal,Profit-focused tertiary leverage,INV-208105,941.92,0,0.27,10.8,Low,0,0,0,0,0.03,2889,4,Approved,03143f0f-3ad1-47cf-aa69-6e2bafff7164
54f8d64c-f1df-4ee7-af6a-fbbb4a6c8432,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,ae4111a7-e4bf-4a14-bd68-48728acb8861,2025-10-20 11:16:15,4318.86,EUR,9714240a-44a9-4caf-8b4c-90e61b5d5751,David PLC,Consulting,Bank Transfer,Intuitive bi-directional workforce,INV-325230,0.0,0,0.12,4.8,Low,0,0,0,0,0.08,1168,6,Approved,2dd44404-9f1a-4d4b-98d8-a741146a012f
e408120a-aeba-4329-8c77-9d58ea7e6620,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",3d714743-3ff7-456f-af3b-255afbabc181,2026-02-10 10:58:15,4669.53,USD,45b18474-5653-4578-91f2-420a8afc0371,Bush Inc,Office Supplies,Cash,Robust discrete success,INV-620784,233.48,0,0.3,12.0,Low,0,0,0,0,0.03,3330,5,Pending,24cd58cd-0f4d-41be-9104-c441d032be03
483a78a4-72db-41e6-b591-412efb011a61,64151abe-5215-4abd-831f-44c47301498d,"Henderson, Ramirez and Lewis",8357402b-86ef-4717-b391-8ca851c076de,2025-08-08 20:08:42,2060.47,USD,b8d22588-9ac6-436d-963b-4fbdb43c467c,Leon-Moyer,Travel,Bank Transfer,Universal tangible project,INV-125680,103.02,0,0.02,1.8,Low,0,0,1,0,0.27,1318,6,Approved,a2bcec35-8aac-4dc5-ad78-7a5e25574f7b
89b4e903-7cac-4610-be7a-6e0ac912e444,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",a5f2def9-ef58-4d3f-9899-8d16d1b1503a,2025-10-27 17:41:16,1569.44,EUR,ce84f9df-1f75-4ebb-b9ac-6f1e56242bd6,"Alvarez, Pierce and Baker",Software,Paypal,Face-to-face maximized flexibility,INV-802339,156.94,0,0.01,0.4,Low,0,0,0,0,0.34,1580,2,Pending,4b0c06b2-8e48-4596-94a1-ffa9e590c119
4ff734d1-9e90-4fd5-b4dd-d638f3aa4f2c,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,4b521a95-db0d-4040-888e-9a6e3fe7f4ed,2025-11-04 13:50:17,1123.5,EUR,faa42cbe-f3b1-4b87-a2e0-d25851a9cdfa,Morton-Chase,Software,Cash,Business-focused logistical process improvement,INV-870404,56.18,0,0.22,8.8,Low,0,0,0,0,0.83,443,4,Rejected,c7d1542f-9b5d-4e38-9233-22eb97eed9ef
88c2ac95-a9e2-4ca9-868b-226ee477a744,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",965259ec-28de-4aca-b269-bb586ba67547,2025-09-12 14:36:29,791.47,EUR,28bbc62a-7d88-406a-808a-3003a715d9e9,"Hayes, Wright and Brown",Software,Bank Transfer,Proactive optimizing Internet solution,INV-858797,0.0,0,0.2,8.0,Low,0,0,0,0,0.04,1911,5,Approved,f369d899-a64b-46e5-bad3-12095ed57bd1
0441988d-b687-49a7-9308-841c6c0fb3f2,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",bb9b4193-4751-48f7-9936-6b8b9c0ce326,2025-04-20 16:00:32,909.58,USD,f8ea64ae-7b34-494d-800a-0bd1124e8707,Davenport PLC,Software,Credit Card,Down-sized 3rdgeneration open architecture,INV-694200,0.0,0,0.09,4.6,Low,0,0,0,1,0.68,1032,4,Approved,31f6f8b0-a69b-473e-aae0-e2ef805fd446
d2c703f1-fc6b-4978-8f3e-ea24679c4cdb,64151abe-5215-4abd-831f-44c47301498d,"Henderson, Ramirez and Lewis",2aee6142-5073-4762-b0d1-d1af37a5841c,2025-09-16 17:22:56,468.46,USD,d3014424-4726-4f20-a9d2-edef97a99653,"Turner, Kelley and Smith",Office Supplies,Credit Card,Realigned solution-oriented approach,INV-103342,93.69,0,0.09,3.6,Low,0,0,0,0,0.03,2353,3,Approved,1123ed4c-8ad3-4c4e-bcdd-8bd68f82ab63
20159336-1db0-48b4-809f-05013679e908,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",47337566-0ac4-4c85-a364-999af01da84a,2026-03-09 11:12:15,1675.94,USD,09211fdc-06de-4e6e-a3cc-f850d9e783cf,Cameron-Parsons,Software,Bank Transfer,Monitored mission-critical strategy,INV-278191,167.59,0,0.07,2.8,Low,0,0,0,0,0.59,2889,7,Approved,25a5efab-06d4-4d52-85a8-b01d0fdc2d7d
022284bc-c144-4762-8561-47079b87fd26,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,ae4111a7-e4bf-4a14-bd68-48728acb8861,2025-05-22 23:41:51,335.4,EUR,12311b5f-a7a7-443f-8e40-bdd00e23d025,Williams Group,Software,Cash,Cloned systemic help-desk,INV-319716,33.54,0,0.07,2.8,Low,0,0,0,0,0.23,1168,5,Approved,1c4b7902-5156-428f-a540-c80208ff01ee
008cb3f8-00a8-4a0a-870a-ddd2befb34cf,64151abe-5215-4abd-831f-44c47301498d,"Henderson, Ramirez and Lewis",dbc61a71-ec0c-48f5-b53b-e62ae5e8c082,2025-04-20 23:02:45,2188.38,USD,5f7b0ff0-209d-4ba4-864a-b837f60f626c,Nguyen-Terry,Consulting,Bank Transfer,Up-sized even-keeled open system,INV-233283,109.42,0,0.07,3.8,Low,0,0,0,1,0.78,2970,7,Approved,dbd4b57f-80cc-430b-a77d-d4cd0f4aa7a9
311fdbc0-e561-4bbd-b05c-896744bbfb31,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,ae4111a7-e4bf-4a14-bd68-48728acb8861,2025-07-02 10:16:39,1743.53,EUR,45f68748-f483-4f27-8d21-c38cf60e5883,Horton-Cross,Consulting,Credit Card,Upgradable 4thgeneration structure,INV-688142,348.71,0,0.16,6.4,Low,0,0,0,0,0.7,1168,5,Approved,13ac8005-6153-4149-8be1-30e5e26f25fc
7c2057ed-1354-4ab9-86c9-c11cf7a42d23,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",a7a21d89-f044-4f8c-ae61-34b6d9b34fd5,2025-11-13 16:40:54,2094.22,EUR,32c9c460-66ca-4f4e-aa26-7c0f49c5af3a,"Lynch, Hernandez and Farmer",Consulting,Cash,Pre-emptive intermediate strategy,INV-281043,209.42,0,0.03,1.2,Low,0,0,0,0,0.76,2226,6,Approved,8df1440a-3fc6-4984-889e-404bcd3e1f63
4432b51b-3bfb-49b4-aea1-26eaed6303dc,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,2d5935e0-2a45-4096-aee9-e6293428f0f7,2026-01-17 09:45:17,1072.63,EUR,bc6a8972-e348-4d3e-84ff-eb0c516d490a,Henderson LLC,Office Supplies,Credit Card,Devolved hybrid data-warehouse,INV-959885,0.0,0,0.14,6.6,Low,0,0,0,1,0.55,1586,10,Rejected,90932a8e-232a-4f09-8662-19c3910f6b88
1b7f373d-6976-441d-ab9f-6438cdba62fc,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,2d5935e0-2a45-4096-aee9-e6293428f0f7,2025-12-08 13:47:08,39216.79,EUR,bc6a8972-e348-4d3e-84ff-eb0c516d490a,Henderson LLC,Equipment,Cash,Organized fault-tolerant monitoring,INV-333660,7843.36,0,0.06,2.4,Low,0,0,0,0,0.55,1586,6,Approved,2357bd26-e13a-4b99-814e-3f367da19023
9b18d651-d197-4b75-8192-79489b4b8616,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,4b521a95-db0d-4040-888e-9a6e3fe7f4ed,2025-12-22 07:47:08,7045.3,EUR,faa42cbe-f3b1-4b87-a2e0-d25851a9cdfa,Morton-Chase,Equipment,Paypal,Synergistic exuding groupware,INV-170446,1409.06,0,0.13,5.2,Low,0,0,0,0,0.83,443,6,Approved,3762bbe1-0fe9-4d67-b24b-6d1804204196
cee0b58b-23bc-4951-ae54-b86c2ae799ff,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",18658e63-912f-4732-9954-5e08ea120963,2025-06-24 21:00:42,520.85,USD,0bace88f-8fc1-4146-980b-f61223a81766,Williams LLC,Travel,Paypal,Re-contextualized multimedia installation,INV-919260,52.09,0,0.29,11.6,Low,0,0,0,0,0.07,1923,7,Approved,e8435714-96a0-4917-b8ab-38fbd2922f18
9e1329d0-3696-4206-9de2-5239743972ec,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",d26e42c3-a64f-4785-ba8c-fa90a08f9539,2025-05-21 13:42:16,2282.14,EUR,fae02880-cfad-4d72-90f7-4aae2d707ffc,Spence PLC,Office Supplies,Credit Card,Visionary needs-based software,INV-197564,228.21,0,0.02,0.8,Low,0,0,0,0,0.36,352,8,Approved,46654c61-58fd-429f-8e0c-ce4e61eee69d
27d89088-34da-4539-b4b2-c5fe0110aafa,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",d26e42c3-a64f-4785-ba8c-fa90a08f9539,2025-11-09 11:24:10,984.36,EUR,c9db1f9b-288b-4d82-8096-53987c74400b,Burns-Rodriguez,Travel,Bank Transfer,Intuitive 24hour pricing structure,INV-503107,98.44,0,0.28,12.2,Low,0,0,0,1,0.1,352,2,Approved,a5508a04-8a48-4a7f-a466-34ec06fc788f
10fd8596-6108-471f-b0d8-1b2f108fd69c,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,4b521a95-db0d-4040-888e-9a6e3fe7f4ed,2025-04-16 03:04:47,655.58,EUR,bc6a8972-e348-4d3e-84ff-eb0c516d490a,Henderson LLC,Travel,Paypal,Universal web-enabled help-desk,INV-797040,65.56,0,0.1,4.0,Low,0,0,0,0,0.55,443,10,Approved,5a91f7fe-422d-4608-baf7-1a4f9adf010f
8deca425-97cb-4698-aa77-29af9a596252,64151abe-5215-4abd-831f-44c47301498d,"Henderson, Ramirez and Lewis",dbc61a71-ec0c-48f5-b53b-e62ae5e8c082,2025-11-09 16:45:51,473.39,USD,5b525305-a880-49c7-b476-e6a2e24a8f13,Obrien-Dixon,Consulting,Bank Transfer,Decentralized zero-defect archive,INV-932145,94.68,0,0.18,8.2,Low,0,0,0,1,0.64,2970,8,Approved,3a9bc4c9-ede6-4213-9ee4-cfd9ed4b4064
7a667337-20e6-4be3-bf68-415c74a6cf12,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",965259ec-28de-4aca-b269-bb586ba67547,2025-11-19 22:51:21,2785.59,EUR,58755fdb-461d-4434-b8f5-5825d8dff265,Smith-Bowen,Equipment,Bank Transfer,Cloned multi-tasking installation,INV-644548,0.0,0,0.15,6.0,Low,0,0,0,0,0.28,1911,8,Approved,bb1e8223-5423-4892-a96a-c03969416459
e09a7bbc-8c1a-4da9-88c9-77ef836c52ad,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",f3d34b33-9300-4086-8f97-280b284b2ea8,2026-01-04 04:59:35,914.72,USD,4f7c0d87-cc82-4494-909b-8fa4b618bce4,"Tran, Nelson and Jacobs",Consulting,Cash,Diverse upward-trending core,INV-551059,182.94,0,0.1,5.0,Low,0,0,0,1,0.83,1584,10,Approved,065822a4-5b7e-4bb8-b3a2-d0d2d93e3195
e1d33cbd-956f-448d-9644-f97c8341c114,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",61b8a588-eb40-403c-a08c-058cc2075ac5,2025-07-01 04:20:04,4759.16,USD,09211fdc-06de-4e6e-a3cc-f850d9e783cf,Cameron-Parsons,Equipment,Bank Transfer,Right-sized zero-defect task-force,INV-786549,475.92,0,0.06,2.4,Low,0,0,0,0,0.59,683,3,Approved,62c73580-b241-404f-98f6-2f2ceafc5047
64d7da57-a97e-4819-89b4-510eecbf2b1a,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",3d714743-3ff7-456f-af3b-255afbabc181,2025-06-04 04:55:57,4884.3,USD,e305ca85-ace1-43e4-bd01-9d2ad9be2fa7,Wyatt Inc,Consulting,Bank Transfer,Enterprise-wide 4thgeneration projection,,488.43,0,0.03,4.2,Low,0,1,0,0,0.2,3330,9,Approved,5a9784d3-92b8-4c54-a6ed-4d0878a8fd13
e0902ec6-f35b-465d-aa1d-a0d3b2a78535,591df090-dc9b-44e8-9c49-e7f4edd082b2,"Rodriguez, Figueroa and Sanchez",61b8a588-eb40-403c-a08c-058cc2075ac5,2026-03-22 06:38:32,7143.19,USD,11e6b40b-1f9b-42a8-84ba-4ca82cf6a96f,Nelson-Schaefer,Equipment,Paypal,Proactive upward-trending capability,INV-912303,714.32,0,0.16,7.4,Low,0,0,0,1,0.22,683,6,Approved,baa1197d-caf5-4b84-9390-b9d838d853d1
e3074905-39b5-4872-866a-adbc73c76e18,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",f3d34b33-9300-4086-8f97-280b284b2ea8,2025-08-02 09:51:46,770.94,USD,a5f8c914-c5b3-485a-b275-887360a89c6b,Rodriguez Ltd,Office Supplies,Cash,Cross-group bandwidth-monitored initiative,INV-247424,38.55,0,0.03,2.2,Low,0,0,0,1,0.7,1584,7,Approved,cece4a55-e974-40ce-81ac-d3047723b0a6
7914e0fc-ad29-4607-a160-8e7af349b092,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",a5f2def9-ef58-4d3f-9899-8d16d1b1503a,2025-11-04 11:26:58,2908.42,EUR,33eb381e-78cd-42cd-9c99-2ced8757c60f,"Campos, Vaughn and Marquez",Consulting,Cash,Total systemic info-mediaries,INV-199708,145.42,0,0.2,8.0,Low,0,0,0,0,0.26,1580,4,Approved,b0262971-fb99-4e33-940b-cf75a1650565
b00135e8-b2cf-47b6-8681-c2481eddf1ea,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",bb9b4193-4751-48f7-9936-6b8b9c0ce326,2026-02-02 03:41:48,3403.14,USD,373eaa83-4371-400c-995e-622bbd91e792,Mcmillan and Sons,Travel,Credit Card,Open-source homogeneous standardization,INV-867911,340.31,0,0.16,6.4,Low,0,0,0,0,0.45,1032,4,Approved,2849d14c-a819-4d1b-b4d6-db46bb3de970
0617545d-f33e-46e2-a5f8-8a7f26def357,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",d26e42c3-a64f-4785-ba8c-fa90a08f9539,2025-09-26 19:09:14,1125.32,EUR,ce84f9df-1f75-4ebb-b9ac-6f1e56242bd6,"Alvarez, Pierce and Baker",Software,Bank Transfer,Devolved global contingency,INV-220889,112.53,0,0.16,6.4,Low,0,0,0,0,0.34,352,4,Approved,bdda8fe7-ceea-47f3-8e20-f1da457a4d9e
2c6797af-a342-4083-b1f1-020986fcde58,768a9a30-d1e5-443b-86c4-096cb9b7a733,Wagner Inc,d0679f6a-a112-433e-b386-857444eb0b67,2025-05-02 18:51:56,835.67,EUR,9714240a-44a9-4caf-8b4c-90e61b5d5751,David PLC,Consulting,Cash,Integrated heuristic conglomeration,INV-690613,41.78,0,0.21,8.4,Low,0,0,0,0,0.08,983,4,Approved,5490e573-b1e4-474b-9250-5e8e7789a18c
31fbb92e-7847-4a40-924a-1cdfb5630370,c087c8e5-df32-48c7-a7b8-7242d24c5934,"Mcclain, Miller and Henderson",a5f2def9-ef58-4d3f-9899-8d16d1b1503a,2025-12-26 05:31:24,9040.96,EUR,fae02880-cfad-4d72-90f7-4aae2d707ffc,Spence PLC,Office Supplies,Bank Transfer,Optional eco-centric methodology,INV-290054,1808.19,0,0.26,10.4,Low,0,0,0,0,0.36,1580,6,Approved,af9bae97-29a2-42b3-a498-b30a3eef7d80
f9415b7b-5ccd-4cf2-9cbc-227b28269ea2,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",f3d34b33-9300-4086-8f97-280b284b2ea8,2025-04-30 19:03:42,2269.91,USD,0bace88f-8fc1-4146-980b-f61223a81766,Williams LLC,Travel,Credit Card,Enterprise-wide empowering initiative,,453.98,0,0.08,6.2,Low,0,1,0,0,0.07,1584,3,Approved,4721bdf7-1cbe-4879-b270-1ea913b6f888
a38504b0-950a-4bd9-84ab-110060c3eebb,44ba0044-46fb-4c38-9366-216ad1138127,"Gardner, Robinson and Lawrence",18658e63-912f-4732-9954-5e08ea120963,2025-06-12 11:09:01,3415.12,USD,9d84ec38-0498-4a0c-b2bb-f58ca9c5abb7,"Henderson, Hill and Smith",Software,Credit Card,Focused grid-enabled project,INV-631221,170.76,0,0.08,3.2,Low,0,0,0,0,0.36,1923,8,Approved,03197321-9cc6-4c6c-bd39-ee385f80dd7f
